A/C/D/U,Valid-From Date,Valid To Date,Offer Display Name,Offer ID,License Agreement Type,Purchase Unit,Secondary License Type,End Customer Type,List Price,ERP Price,Material
UNC,20210501,99991231,Enterprise Mobility + Security G3 GCC,3c136c5b-415b-4dfd-b665-4ea40fc2afe2,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,7,8.8,AAD-29575
UNC,20210501,99991231,Enterprise Mobility + Security G5 GCC,e8e7637b-9b0a-4a8f-9393-7ed8aa8f0296,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,11.8,14.8,AAD-29576
UNC,20210501,99991231,Exchange Online (Plan 1),195416c1-3447-423a-b37b-ee59a99a19c4,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,3.2,4,AAA-06228
UNC,20210501,99991231,Exchange Online (Plan 1) for GCC,4af58b7b-2845-48dc-b12b-297a175422eb,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,3.2,4,AAD-25691
UNC,20210501,99991231,Exchange Online (Plan 2),2f707c7c-2433-49a5-a437-9ca7cf40d3eb,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,6.4,8,AAA-06245
UNC,20210501,99991231,Exchange Online (Plan 2) for GCC,17205a87-ba36-4445-bd7d-6868da5aabd8,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,6.4,8,AAD-25692
UNC,20210501,99991231,Exchange Online Archiving for Exchange Online,2828be95-46ba-4f91-b2fd-0bef192ecf60,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,2.4,3,AAA-06247
UNC,20210501,99991231,Exchange Online Archiving for Exchange Online (Nonprofit Staff Pricing),5a5bd617-7b27-41c7-96f0-37d125f7c47b,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,0.68,0.75,AAD-22156
UNC,20210501,99991231,Exchange Online Archiving for Exchange Online for GCC,cbe20944-8ec8-4298-b42d-63441bbc5db3,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,2.4,3,AAD-25693
UNC,20210501,99991231,Exchange Online Archiving for Exchange Server,c082b70a-0e63-47ca-9cf7-5a962a920452,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,2.4,3,AAA-43244
UNC,20210501,99991231,Exchange Online Archiving for Exchange Server for GCC,3b77e5a2-2d49-4276-b0a9-3d8b3b1498cd,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,2.4,3,AAD-26655
UNC,20210501,99991231,Exchange Online Kiosk,35a36b80-270a-44bf-9290-00545d350866,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,1.6,2,AAA-06232
UNC,20210501,99991231,Exchange Online Kiosk for GCC,5a0783e5-d10b-400e-b254-06db3641cacc,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,1.6,2,AAD-26656
UNC,20210501,99991231,Exchange Online Protection,d903a2db-bf6f-4434-83f1-21ba44017813,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,0.8,1,AAA-06236
UNC,20210501,99991231,Exchange Online Protection for GCC,2f89cb33-e92c-4413-a8e1-b1602df064fa,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,0.8,1,AAD-26657
UNC,20210501,99991231,Extended Dial-out Minutes to USA/CAN,be8d0407-ec35-4bbd-805b-dd17184c331d,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,4,4,3IV-00004
UNC,20210501,99991231,Extended Dial-out Minutes to USA/CAN (Nonprofit Staff Pricing),1c73c404-05ae-4418-8c91-c18a9797c99b,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,1.6,1.6,3IV-00005
UNC,20210501,99991231,Extended Dial-out Minutes to USA/CAN for faculty,78e5a66f-323d-4b0f-b9e5-5262d3231cea,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,1.5,1.5,3IW-00005
UNC,20210501,99991231,Extended Dial-out Minutes to USA/CAN for GCC,6fbbf00f-21af-4012-b1ec-ee34794946df,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,4,4,3IY-00003
UNC,20210501,99991231,Extended Dial-out Minutes to USA/CAN for students,eec685f4-5b3e-4a84-98aa-521559f890dc,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,1.13,1.13,3IW-00006
UNC,20210501,99991231,Extra Graph Connector Capacity,9c8b008f-d84f-46cd-a588-fea84947161d,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,800,1000,1LA-00002
UNC,20210501,99991231,Extra Graph Connector Capacity for faculty,0e0eb210-86e7-4038-9905-4fd5bf71c4bd,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,160,200,1TL-00003
UNC,20210501,99991231,Extra Graph Connector Capacity for students,d606281d-739b-435f-8569-bdb47c1f5ce6,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,160,200,1TL-00004
UNC,20210501,99991231,Intune,51e95709-dc35-4780-9040-22278cb7c0e1,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,4.8,6,AAA-09972
UNC,20210501,99991231,Intune Extra Storage,ced5f693-2d40-40ae-8848-9809ab1b0ee9,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,2,2.5,AAA-09973
UNC,20210501,99991231,Microsoft 365 A1,778a4dce-0014-4d53-8647-314ef2b091d2,Academic,72 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,20.04,25.08,AAA-99945
UNC,20210501,99991231,Microsoft 365 A3 - Unattended License for faculty,0e9552f2-3ef7-4ed1-bac0-2cce1308b21b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,4.6,5.75,1P6-00007
UNC,20210501,99991231,Microsoft 365 A3 - Unattended License for students,72da854c-7a82-4462-9aff-8cc32763fa21,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,3.4,4.25,1P6-00008
UNC,20210501,99991231,Microsoft 365 A3 for faculty,9c584cf1-8326-4ff4-8a23-0a833ddbcab0,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,4.6,5.75,AAA-73019
UNC,20210501,99991231,Microsoft 365 A3 for students,dd3b57a3-5183-4ff8-9e3c-321f4298b58d,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,3.4,4.25,AAA-73020
UNC,20210501,99991231,Microsoft 365 A3 for students use benefit,10d1f071-0c98-4254-8ca3-5bf13d771e3d,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73021
UNC,20210501,99991231,Microsoft 365 A5 Compliance for faculty,9f8f1756-f56f-421e-901a-e80e857cadb8,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,2.46,3.08,AAD-50159
UNC,20210501,99991231,Microsoft 365 A5 Compliance for students,f0f9f37a-539f-4f44-aef6-e37070149499,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,2.02,2.52,AAD-50160
UNC,20210501,99991231,Microsoft 365 A5 eDiscovery and Audit for faculty,5d7c0030-c2e9-4a8c-bed3-5a6dbf1e4449,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,1.36,1.7,1CH-00006
UNC,20210501,99991231,Microsoft 365 A5 eDiscovery and Audit for students,6c6e2e9c-2156-4f7c-9c78-f94393b750fe,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,1.12,1.4,1CH-00007
UNC,20210501,99991231,Microsoft 365 A5 for faculty,2a8fd82d-e805-4af8-a156-3befc8316892,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,8.6,10.75,AAA-73040
UNC,20210501,99991231,Microsoft 365 A5 for students,e315e15c-cae6-430b-bc3f-e43acb481abc,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,6.4,8,AAA-73041
UNC,20210501,99991231,Microsoft 365 A5 for students use benefit,02e65727-4a55-440a-ae7d-f3ccc6ae0eb7,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73042
UNC,20210501,99991231,Microsoft 365 A5 Information Protection and Governance for faculty,0514821c-f7d8-41fc-8c94-59e59d3d6034,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,1.6,2,1CD-00006
UNC,20210501,99991231,Microsoft 365 A5 Information Protection and Governance for students,a91941ff-79a2-4476-a064-c5a6922e0bbd,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,1.28,1.6,1CD-00007
UNC,20210501,99991231,Microsoft 365 A5 Insider Risk Management for faculty,2ed867d7-fd08-474f-8353-502b500d1c9b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,1.36,1.7,1CG-00006
UNC,20210501,99991231,Microsoft 365 A5 Insider Risk Management for students,2ba72571-c0f0-4373-b999-d08cc1bb5edd,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,1.12,1.4,1CG-00007
UNC,20210501,99991231,Microsoft 365 A5 Security for faculty,75882cce-8629-4026-846a-a981682cb3de,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,2.64,3.3,AAD-50150
UNC,20210501,99991231,Microsoft 365 A5 Security for student use benefits,d6d9fb41-4766-46f9-8dae-4176f78edad5,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,0,0,AAD-50152
UNC,20210501,99991231,Microsoft 365 A5 Security for students,4688b9b7-2fcf-47bd-a519-3ff492e5a05b,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,2.24,2.8,AAD-50151
UNC,20210501,99991231,Microsoft 365 A5 without Audio Conferencing for faculty,7e16efcb-382c-43aa-96b6-0547f5014c4b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,8.6,10.75,AAA-73016
UNC,20210501,99991231,Microsoft 365 A5 without Audio Conferencing for students,8f69e39d-0739-4a4f-897f-6f5da951ae03,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,6.4,8,AAA-73017
UNC,20210501,99991231,Microsoft 365 A5 without Audio Conferencing for students use benefit,b3ef7432-5581-4b45-95bf-3a51b0d7f296,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73018
UNC,20210501,99991231,Microsoft 365 Apps for business,5c9fd4cc-edce-44a8-8e91-07df09744609,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,6.6,8.25,AAA-10635
UNC,20210501,99991231,Microsoft 365 Apps for enterprise,be57ff4c-100c-4f1f-b82d-f1c5ab63a665,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,9.6,12,AAA-06244
UNC,20210501,99991231,Microsoft 365 Apps for enterprise (Nonprofit Staff Pricing),e9251d03-0fe3-42d7-847a-c2fe1c84542e,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,2.7,3,AAA-99931
UNC,20210501,99991231,Microsoft 365 Apps for enterprise (Nonprofit Staff Pricing) Trial,363e3099-5db7-43ff-8f2a-c14557589288,Charity,1 Month(s),TRIAL,CLOUD RESELLER CHARITY,0,0,AAD-40013
UNC,20210501,99991231,Microsoft 365 Apps for Faculty,35eb491f-5484-496e-978b-f349eed3c699,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,1.8,2.25,AAA-13714
UNC,20210501,99991231,Microsoft 365 Apps for GCC,cf95bdd9-e9ad-4cdc-8bc7-8d798f247f16,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,9.6,12,AAD-26667
UNC,20210501,99991231,Microsoft 365 Apps for Students,5699c6f3-cc7a-4212-9042-8f85ce30f4e0,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,1.4,1.75,AAA-13715
UNC,20210501,99991231,Microsoft 365 Apps for Students use benefit,5c25bdb6-b261-4dc2-a60f-a062be73d031,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73057
UNC,20210501,99991231,Microsoft 365 Audio Conferencing,c94271d8-b431-4a25-a3c5-a57737a1c909,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,4,4,AAA-13704
UNC,20210501,99991231,Microsoft 365 Audio Conferencing (Nonprofit Staff Pricing),22355eb0-b6b6-484d-b856-29be1f011300,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,1.6,1.6,AAD-22154
UNC,20210501,99991231,Microsoft 365 Audio Conferencing Adoption Promo,106da677-5af6-492a-ac7f-52b3b29a9762,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,0,0,TJ7-00023
UNC,20210501,99991231,Microsoft 365 Audio Conferencing for faculty,061391db-34bc-4aca-bf89-bb7c28aca20b,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,1.5,1.5,AAA-22330
UNC,20210501,99991231,Microsoft 365 Audio Conferencing for faculty Adoption Promo,739b0a77-21a4-4b88-92db-abe532a6e451,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,0,0,LJ9-00010
UNC,20210501,99991231,Microsoft 365 Audio Conferencing for GCC,8f6a51e6-2143-4f9b-9f5b-421d4d6efcab,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,4,4,AAD-25679
UNC,20210501,99991231,Microsoft 365 Audio Conferencing for GCC Adoption Promo,a994327e-ac63-4e1b-863c-e4c4ffb425e5,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,0,0,LK3-00006
UNC,20210501,99991231,Microsoft 365 Audio Conferencing for India-based Users,0aa62437-b86a-48bd-ae51-85c8dcec5e6d,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,10,10,TJ7-00017
UNC,20210501,99991231,Microsoft 365 Audio Conferencing for students,468e089f-8e8d-41f8-a688-8a91d875269a,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,1.13,1.13,AAA-22331
UNC,20210501,99991231,Microsoft 365 Audio Conferencing for students Adoption Promo,bb6230b1-fb2d-411d-b5da-17fb66f7e6ff,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,0,0,LJ9-00011
UNC,20210501,99991231,Microsoft 365 Business Basic,bd938f12-058f-4927-bba3-ae36b1d2501c,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,4,5,AAA-10624
UNC,20210501,99991231,Microsoft 365 Business Basic (Nonprofit Staff Pricing),5392a891-cf7a-47c2-abf2-e9d131cad575,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,0,0,AAA-99928
UNC,20210501,99991231,Microsoft 365 Business Premium,61795cab-2abd-43f6-88e9-c9adae5746e0,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,16,20,AAA-55233
UNC,20210501,99991231,Microsoft 365 Business Premium (Nonprofit Staff Pricing),996ee1ba-d999-497b-8985-8e19f7d3334e,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,4.5,5,AAA-99942
UNC,20210501,99991231,Microsoft 365 Business Premium (Nonprofit Staff Pricing) Donation,17791e70-0de3-4c3c-8589-15525f6f04a1,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,0,0,JKH-00008
UNC,20210501,99991231,Microsoft 365 Business Premium (Nonprofit Staff Pricing) Trial,132243dd-5860-4eff-ad0e-7d56100ea810,Charity,1 Month(s),TRIAL,CLOUD RESELLER CHARITY,0,0,AAD-39987
UNC,20210501,99991231,Microsoft 365 Business Premium Trial,0fa9d6b6-5923-4b5d-b16e-b7ef0a69e1b7,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,AAA-97040
UNC,20210501,99991231,Microsoft 365 Business Standard,031c9e47-4802-4248-838e-778fb1d2cc05,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,10,12.5,AAA-10647
UNC,20210501,99991231,Microsoft 365 Business Standard (Nonprofit Staff Pricing),12fa4fd4-8283-42f1-9876-321c98c74962,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,2.7,3,AAA-99930
UNC,20210501,99991231,Microsoft 365 Business Standard (Nonprofit Staff Pricing) Trial,363d36c2-89d5-40d4-865f-f90895f0959d,Charity,1 Month(s),TRIAL,CLOUD RESELLER CHARITY,0,0,AAD-40006
UNC,20210501,99991231,Microsoft 365 Business Standard Trial,c0bd2e08-11ac-4836-bdc7-3712e744922f,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,AAA-97797
UNC,20210501,99991231,Microsoft 365 Business Voice (US),86713ec1-ad33-42cf-a1ce-8397d4d875fe,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,20,20,PZW-00023
UNC,20210501,99991231,Microsoft 365 Business Voice (US) (Nonprofit Staff Pricing),8ede98bb-64b1-44b6-a6a9-96e8346b2e15,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,14,14,PZW-00018
UNC,20210501,99991231,Microsoft 365 Business Voice (US) Adoption Promo,4244aed3-90ae-4754-8dc8-37f2e8d84e85,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,15,15,PZW-00020
UNC,20210501,99991231,Microsoft 365 Business Voice (without calling plan),cc69a07c-8c51-457f-bb2a-f21a62d6bede,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,9.6,12,PZY-00009
UNC,20210501,99991231,Microsoft 365 Business Voice (without calling plan) (Nonprofit Staff Pricing),6eb2c0bf-7882-4d55-b14e-4c4dab383954,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,4.32,4.8,PZY-00014
UNC,20210501,99991231,Microsoft 365 Business Voice (without calling plan) Adoption Promo,4ba4d580-4902-42b0-8411-a27358dd5405,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,6.43,8.04,PZY-00016
UNC,20210501,99991231,Microsoft 365 Business Voice (without Calling Plan) for US,39d77d0f-eb8f-4ebc-b618-692e1cc59c8f,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,12,12,PZY-00006
UNC,20210501,99991231,Microsoft 365 Business Voice (without Calling Plan) for US (Nonprofit Staff Pricing),d7887ef1-d3c1-48b9-ba33-3840f198ca13,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,4.8,4.8,PZY-00015
UNC,20210501,99991231,Microsoft 365 Business Voice (without Calling Plan) for US Adoption Promo,9b05d0b7-cfb4-42f1-9cc3-f698dba2838e,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,8.04,8.04,PZY-00017
UNC,20210501,99991231,Microsoft 365 Domestic and International Calling Plan,ded34535-507f-4246-8370-f9180318c537,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,24,24,AAA-13708
UNC,20210501,99991231,Microsoft 365 Domestic and International Calling Plan for faculty,492b8a14-381c-4536-bf63-bd5785c14734,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,24,24,AAA-22336
UNC,20210501,99991231,Microsoft 365 Domestic and International Calling Plan for GCC,0cf5df85-ecf5-43f5-93b0-04a950e906a3,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,24,24,AAD-25680
UNC,20210501,99991231,Microsoft 365 Domestic and International Calling Plan for students,64ed3fb4-9f46-4e8a-b287-7a3662245c37,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,24,24,AAA-22337
UNC,20210501,99991231,Microsoft 365 Domestic Calling Plan,0f598efe-f330-4d79-b79f-c9480bb7ce3e,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,12,12,AAA-13706
UNC,20210501,99991231,Microsoft 365 Domestic Calling Plan (120 min),40d28d55-0006-4bb0-8f41-37ac05df5dc7,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,6,6,AAD-11639
UNC,20210501,99991231,Microsoft 365 Domestic Calling Plan (120 min) for faculty,80fc6c74-cc94-478d-97b0-8455593a5987,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,6,6,AAD-11640
UNC,20210501,99991231,Microsoft 365 Domestic Calling Plan (120 min) for students,353d7f89-2e6f-4deb-9145-80f281a782ab,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,6,6,AAD-11641
UNC,20210501,99991231,Microsoft 365 Domestic Calling Plan for faculty,5e8853ed-611c-4f9c-af21-540ba351a636,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,12,12,AAA-22334
UNC,20210501,99991231,Microsoft 365 Domestic Calling Plan for faculty for US and Canada,602e7548-375b-4e01-bf79-a9a8b8ff16d4,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,8,8,LM7-00006
UNC,20210501,99991231,Microsoft 365 Domestic Calling Plan for GCC,7099743e-f474-48be-97bc-d4fb22f059bf,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,12,12,AAD-25690
UNC,20210501,99991231,Microsoft 365 Domestic Calling Plan for GCC for US,594ed84e-ddf8-4e40-9726-76c04bd29e3b,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,8,8,LM9-00023
UNC,20210501,99991231,Microsoft 365 Domestic Calling Plan for students,da2034e1-c147-4aae-afab-9c15acf16ea5,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,12,12,AAA-22335
UNC,20210501,99991231,Microsoft 365 Domestic Calling Plan for students for US and Canada,1f4b4375-3185-40cf-b044-117fe3b102c6,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,8,8,LM7-00007
UNC,20210501,99991231,Microsoft 365 Domestic Calling Plan for US and Canada,60d2919e-427a-46c9-bd03-89cbad27d53f,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,8,8,TK2-00050
UNC,20210501,99991231,Microsoft 365 E3,2b3b8d2d-10aa-4be4-b5fd-7f2feb0c3091,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,25.6,32,AAA-35638
UNC,20210501,99991231,Microsoft 365 E3 - Unattended License,7671c37b-a812-4061-ac9d-51689d9fd2da,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,25.6,32,1LL-00003
UNC,20210501,99991231,Microsoft 365 E3 (Nonprofit Staff Pricing),f7ad4eaf-f2ef-42dc-b43c-425ce393435c,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,7.2,8,AAA-99949
UNC,20210501,99991231,Microsoft 365 E5,8bdbb60b-e526-43e9-92ef-ab760c8e0b72,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,46,57,AAA-35704
UNC,20210501,99991231,Microsoft 365 E5 (Nonprofit Staff Pricing),31bedf01-9e57-4ece-a53a-d3656a563931,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,20.52,22.8,AAA-99950
UNC,20210501,99991231,Microsoft 365 E5 Compliance,320c24f4-6bf4-47cf-98e0-4f235ce09d15,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,9.6,12,AAD-41524
UNC,20210501,99991231,Microsoft 365 E5 Compliance (Nonprofit Staff Pricing),216d8606-b45f-41cf-b02a-ed270b7f246b,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,4.32,4.8,AAD-41523
UNC,20210501,99991231,Microsoft 365 E5 eDiscovery and Audit,b8c46a9e-5585-4c81-bfd8-5e7480b27680,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,4.8,6,1CC-00005
UNC,20210501,99991231,Microsoft 365 E5 eDiscovery and Audit (Nonprofit Staff Pricing),cc4c4da8-f293-40de-a119-a7e07ddbc1b3,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,2.16,2.4,1CC-00006
UNC,20210501,99991231,Microsoft 365 E5 Information Protection and Governance,98b687f9-7590-48e9-835a-596d9b666cfb,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,5.6,7,1C9-00006
UNC,20210501,99991231,Microsoft 365 E5 Information Protection and Governance (Nonprofit Staff Pricing),ca5708b6-97ba-40a0-b8db-4078634da622,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,2.52,2.8,1C9-00007
UNC,20210501,99991231,Microsoft 365 E5 Insider Risk Management,853e72bc-69f0-4e06-a7a8-22e477c41bf6,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,4.8,6,1CB-00005
UNC,20210501,99991231,Microsoft 365 E5 Insider Risk Management (Nonprofit Staff Pricing),2666bd6a-3969-47c0-a784-62b1b3d3a2c1,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,2.16,2.4,1CB-00006
UNC,20210501,99991231,Microsoft 365 E5 Security,3be5ad69-83e1-4097-aa42-c0127792d108,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,9.6,12,AAD-41519
UNC,20210501,99991231,Microsoft 365 E5 Security (Nonprofit Staff Pricing),69537b5d-6951-4c69-befb-d699cd47585c,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,4.32,4.8,AAD-41518
UNC,20210501,99991231,Microsoft 365 E5 without Audio Conferencing,db5e0b1c-9cc3-459c-9d08-c61993959fd3,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,45.6,57,AAA-35640
UNC,20210501,99991231,Microsoft 365 E5 without Audio Conferencing (Nonprofit Staff Pricing),b456810a-c414-4e07-98fc-ef74e8175a09,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,20.52,22.8,AAD-18557
UNC,20210501,99991231,Microsoft 365 F1,17b4a1d6-2c65-478e-a046-51cf40d25d76,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,1.8,2.25,1PI-00012
UNC,20210501,99991231,Microsoft 365 F1 (Nonprofit Staff Pricing),e009bed1-5108-4319-8d1e-56eb34342e19,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,0.81,0.9,1PI-00009
UNC,20210501,99991231,Microsoft 365 F1 Trial,2e4e9424-06db-4d35-b2d8-3a1b0ef1dc63,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,1PI-00013
UNC,20210501,99991231,Microsoft 365 F3,3451a3b0-8cda-44a7-bad7-c30be81c4aaa,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,6.4,8,AAA-89898
UNC,20210501,99991231,Microsoft 365 F3 (Nonprofit Staff Pricing),57b722c2-c435-4bfb-9bc8-80509213a13a,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,1.8,2,AAD-11626
UNC,20210501,99991231,Microsoft 365 F5 Compliance Add-on,6dc6cb1d-7bcb-4234-80cc-9c7a9cded044,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,6.4,8,8RL-00003
UNC,20210501,99991231,Microsoft 365 F5 Security + Compliance Add-on,ad396924-ee4e-4059-b779-efe43dfa24d2,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,10.4,13,8RU-00003
UNC,20210501,99991231,Microsoft 365 F5 Security Add-on,a8fba59e-1fc2-4658-8684-5f3d0c71c490,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,6.4,8,8RQ-00003
